Caveat,CaveatCodes,CaveatFootnotes,DataSetCaveat,DataSetCaveatCodes,DataSetCaveatFootnotes,DataSetMetaTagCodes,DataSetMetaTags,DataSetMetaTagsWithType,DecimalPlaces,GroupNumber,UnitsArePrefix,LowerValue,MappedState,MeasureCategoryCode,MeasureCode,MeasureMetaTagCodes,MeasureMetaTags,MeasureMetaTagsWithType,MeasureName,PeerCaveat,PeerCaveatCodes,PeerCaveatFootnotes,PeerGroupName,PeerSuppression,PeerSuppressionCodes,PeerValue,ProxyChildren,ProxyReportingUnitName,ReportedMeasureCategoryCode,ReportedMeasureCategoryName,ReportedMeasureCategoryThreeCode,ReportedMeasureCategoryThreeName,ReportedMeasureCategoryTwoCode,ReportedMeasureCategoryTwoName,ReportedMeasureCategoryTypeCode,ReportedMeasureCategoryTypeName,ReportedMeasureCategoryThreeTypeCode,ReportedMeasureCategoryThreeTypeName,ReportedMeasureCategoryTwoTypeCode,ReportedMeasureCategoryTwoTypeName,ReportedMeasureCode,ReportedMeasureMetaTagCodes,ReportedMeasureMetaTags,ReportedMeasureMetaTagsWithType,ReportedMeasureName,ReportingEnd,ReportingStart,ReportingUnitCode,ReportingUnitMetaTagCodes,ReportingUnitMetaTags,ReportingUnitMetaTagsWithType,ReportingUnitName,ReportingUnitTypeCode,ReportingUnitTypeName,Suppression,SuppressionCodes,UnitsDisplay,UnitsName,UpperValue,Value
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,27.0000000000,,,ES_I080_Hysteroscopy,"Hysteroscopy, dilatation and curettage",,,,,ES_IP,Intended procedure,,,,,MYH-RM0542,,,,"Hysteroscopy, dilatation and curettage",2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,,,days,days,,41.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,28.0000000000,,,ES_I084_LargeLoopExcision,Large loop excision of the transformation zone cervix (LLETZ),,,,,ES_IP,Intended procedure,,,,,MYH-RM0546,,,,Large loop excision of the transformation zone cervix (LLETZ),2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,,,days,days,,44.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,29.0000000000,,,ES_I087_Lithotripsy,Lithotripsy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0549,,,,Lithotripsy,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,19.0000000000,,,ES_I090_Mastectomy,Mastectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0552,,,,Mastectomy,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,57.0000000000,,,ES_I093_Meniscectomy,Meniscectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0555,,,,Meniscectomy,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,52.0000000000,,,ES_I103_NerveDecompression,Nerve decompression,,,,,ES_IP,Intended procedure,,,,,MYH-RM0565,,,,Nerve decompression,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,12.0000000000,,,ES_I105_Orchidectomy,Orchidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0567,,,,Orchidectomy,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,48.0000000000,,,ES_I114_PilonidalSinusSurgery,Pilonidal sinus surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0576,,,,Pilonidal sinus surgery,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,30.0000000000,,,ES_I119_ProstateBiopsy,Prostate biopsy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0581,,,,Prostate biopsy,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,,,days,days,,65.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,74.0000000000,,,ES_I129_RotatorCuff,Rotator cuff - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0591,,,,Rotator cuff - repair of,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,28.0000000000,,,ES_I134_SkinLesion,Skin lesion - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0596,,,,Skin lesion - excision of,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,,,days,days,,42.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,26.0000000000,,,ES_I136_StoneUrinaryTractRemoval,Stone/s urinary tract - removal of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0598,,,,Stone/s urinary tract - removal of,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,116.0000000000,,,ES_I139_TendonRelease,Tendon release,,,,,ES_IP,Intended procedure,,,,,MYH-RM0601,,,,Tendon release,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,34.0000000000,,,ES_I143_ToenailSurgery,Toenail surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0605,,,,Toenail surgery,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,,,days,days,,193.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,129.0000000000,,,ES_I151_VaginalRepair,Vaginal repair - anterior/posterior,,,,,ES_IP,Intended procedure,,,,,MYH-RM0613,,,,Vaginal repair - anterior/posterior,2025-06-30,2024-07-01,H0099,,,,Cessnock Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,13.0000000000,,,ES_U1_Urgent,Urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0040,,,,Urgent elective surgery,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,9.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,48.0000000000,,,ES_U2_SemiUrgent,Semi-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0041,,,,Semi-urgent elective surgery,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,68.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,141.0000000000,,,ES_U3_NonUrgent,Non-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0042,,,,Non-urgent elective surgery,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,350.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Small hospitals,,,,,,ES_S2_ENT,"Ear, nose and throat surgery",,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0052,,,,"Ear, nose and throat surgery",2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,197.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,154.0000000000,,,ES_I008_Myringoplasty,Myringoplasty/tympanoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0053,,,,Myringoplasty/tympanoplasty,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,63.0000000000,,,ES_I009_Myringotomy,Myringotomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0054,,,,Myringotomy,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,415.0000000000,,,ES_I011_Septoplasty,Septoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0055,,,,Septoplasty,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,242.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,231.0000000000,,,ES_I012_Tonsillectomy,Tonsillectomy (with or without adenoidectomy),,,,,ES_IP,Intended procedure,,,,,MYH-RM0056,,,,Tonsillectomy (with or without adenoidectomy),2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Small hospitals,,,,,,ES_S6_Ophthalmology,Ophthalmology,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0057,,,,Ophthalmology,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,294.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,133.0000000000,,,ES_I001_CataractExtraction,Cataract extraction (with or without intra-ocular lens insertion),,,,,ES_IP,Intended procedure,,,,,MYH-RM0058,,,,Cataract extraction (with or without intra-ocular lens insertion),2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,327.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Small hospitals,,,,,,ES_S3_GeneralSurgery,General surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0059,,,,General surgery,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,37.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,168.0000000000,,,ES_I032_Blepharoplasty,Blepharoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0494,,,,Blepharoplasty,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,355.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,275.0000000000,,,ES_I057_Dacryocystorhinostomy,Dacryocystorhinostomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0519,,,,Dacryocystorhinostomy,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,364.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,200.0000000000,,,ES_I063_Ectropion,Ectropion - correction of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0525,,,,Ectropion - correction of,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,329.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,209.0000000000,,,ES_I068_Exostosis,Exostosis - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0530,,,,Exostosis - excision of,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,248.0000000000,,,ES_I072_FunctionalEndoscopicSinusSurgery,Functional endoscopic sinus surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0534,,,,Functional endoscopic sinus surgery,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,131.0000000000,,,ES_I091_Mastoidectomy,Mastoidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0553,,,,Mastoidectomy,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,35.0000000000,,,ES_I094_Microlaryngoscopy,Microlaryngoscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0556,,,,Microlaryngoscopy,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,243.0000000000,,,ES_I118_ProcedureStrabismus,Procedure for strabismus (squint repair),,,,,ES_IP,Intended procedure,,,,,MYH-RM0580,,,,Procedure for strabismus (squint repair),2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,209.0000000000,,,ES_I120_PterygiumExcision,Pterygium - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0582,,,,Pterygium - excision of,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,356.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,231.0000000000,,,ES_I121_Ptosis,Ptosis - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0583,,,,Ptosis - repair of,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,358.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,28.0000000000,,,ES_I134_SkinLesion,Skin lesion - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0596,,,,Skin lesion - excision of,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,41.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,43.0000000000,,,ES_I144_Trabeculectomy,Trabeculectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0606,,,,Trabeculectomy,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,62.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,304.0000000000,,,ES_I146_Turbinectomy,Turbinectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0608,,,,Turbinectomy,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,17.0000000000,,,ES_I152_Vitrectomy,Vitrectomy (including buckling/cryotherapy),,,,,ES_IP,Intended procedure,,,,,MYH-RM0614,,,,Vitrectomy (including buckling/cryotherapy),2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,,,days,days,,15.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,48.0000000000,,,ES_I016_Myringotomy (without insertion of grommets),Myringotomy (without insertion of grommets),,,,,ES_IP,Intended procedure,,,,,MYH-RM0796,,,,Myringotomy (without insertion of grommets),2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Small hospitals,,,81.0000000000,,,ES_I017_Pressure equalising tubes (grommets) - insertion of,Pressure equalising tubes (grommets) - insertion of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0797,,,,Pressure equalising tubes (grommets) - insertion of,2025-06-30,2024-07-01,H0101,,,,Kurri Kurri Hospital,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium metropolitan hospitals,,,14.0000000000,,,ES_U1_Urgent,Urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0040,,,,Urgent elective surgery,2025-06-30,2024-07-01,H0102,,,,Maitland Hospital,H,Hospital,,,days,days,,12.0000000000
,,,,,,,,,0,,False,,NSW,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium metropolitan hospitals,,,61.0000000000,,,ES_U2_SemiUrgent,Semi-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0041,,,,Semi-urgent elective surgery,2025-06-30,2024-07-01,H0102,,,,Maitland Hospital,H,Hospital,,,days,days,,68.0000000000
